source,target
106998,18230
18230,177288
108619,119494
18230,160140
108619,155312
39725,27478
18230,5926
106983,32322
106998,95270
106983,6051
106998,94672
14225,171914
106998,32322
106983,155312
18230,119430
141461,77917
75986,141702
75986,119494
106998,95271
106998,90562
106983,90562
159162,14950
18230,156398
18230,177289
18230,32322
18230,160210
18230,98117
14225,154708
18230,168312
18230,95270
113010,90703
108619,141702
18230,79141
106983,119494
18230,79235
176190,92571
177370,171532
113010,18230
106998,177289
18230,93214
18230,141702
106983,118181
106983,177289
106983,177288
106998,94869
18230,121479
106983,93291
75986,155312
159162,14879
19195,93700
18230,79100
106983,98117
133030,133752
18230,195070
75986,171945
141461,57956
18230,79167
106983,107020
18230,4756
106998,93291
106983,18329
106983,94869
106998,177288
106983,4756
106998,155312
18230,195069
39725,18909
18230,61875
96062,23245
14225,92549
113010,79235
106998,6051
14225,34440
18230,3336
106998,119494
14225,14773
106983,94229
92138,22100
94749,93281
14225,22100
48295,119494
106983,3336
18230,18329
106983,53718
18230,126515
170683,67295
18230,32003
18230,94110
106998,106983
18230,93718
106998,94229
27925,94889
20244,172240
106998,83293
106983,183713
159162,158936
75986,68161
106998,17887
18230,79257
106998,18329
18230,95048
74168,91832
18230,159956
39725,92948
18230,32038
106983,155498
86487,132412
106983,16100
18230,93291
90292,147297
19195,93679
106983,91642
106983,29749
18230,158482
18230,94103
106998,53718
133630,90532
14225,16599
18230,177394
27925,141702
106983,31864
18230,127059
18230,150232
106998,118181
106998,91642
106983,31292
18230,15741
18230,177291
14809,96398
106983,5926
18230,91934
19195,18944
18230,29749
106983,118934
14225,82198
18230,18223
18230,132700
18230,132882
108619,22100
106998,31292
133030,179738
75986,92554
106998,98117
18230,90562
106983,3351
106983,106998
106983,25306
19195,57662
106983,156644
108619,16702
106983,91398
18230,195071
75986,115264
106998,177029
18230,59453
106998,3336
106998,160140
106983,32038
106983,106940
27925,119494
56945,57270
18230,16100
18230,168018
106983,94672
20244,116303
20293,172240
132519,161503
24674,133752
75986,92154
18230,104950
141453,95455
14225,14227
75986,115424
106998,106940
106983,119418
108619,171903
170683,55795
18230,132421
18230,113002
106998,94110
106998,93195
176190,91116
19195,16617
106998,160148
154734,172028
106998,183713
108619,47620
68808,68426
106998,16100
106998,91398
75986,14731
19195,27121
20244,20234
106983,93718
48295,95271
18230,94672
159162,45612
18230,188236
14225,92367
18230,104720
90292,14873
92138,89613
106998,93718
68808,57270
18230,93460
106998,156644
106998,31864
106983,93304
14225,91307
154734,95323
14225,59127
106983,17887
159162,16888
18230,155498
18230,47986
177370,95730
27925,155312
106998,32038
108619,89613
18230,79143
18230,18228
133030,141702
106983,168328
106998,93214
18230,131705
14225,91633
18230,156644
14225,193571
68808,155312
75986,141849
113010,91934
133630,63404
108619,14857
18230,11580
154734,25560
108619,128328
18230,93162
113010,160210
106998,91108
106998,5926
18230,132842
108619,92175
18230,177290
30618,80040
18230,18220
108619,18923
18230,156643
18230,133991
106983,104950
133030,133015
39725,14332
18230,143910
91071,144909
106998,29749
39725,46055
18230,53689
113394,90560
106998,177291
106983,95435
18230,132414
14225,48826
106998,118934
18230,3932
106998,3351
75986,24630
18230,168053
68808,119494
91071,29422
96062,16410
19195,120856
108619,30866
108619,27049
18230,78894
59417,59420
75986,24792
68808,61086
108619,177033
141453,119494
18230,97678
15353,34513
106983,42540
18230,132709
132519,171932
18230,123745
106983,83293
133030,16879
106983,135037
75986,16841
27925,107203
18230,4786
14809,119796
14225,48829
106998,92504
56945,92504
74168,57032
106998,31897
68808,57169
106983,177291
106983,93214
113010,79100
108619,55685
30618,172237
108619,93659
106998,194560
86242,34689
86487,119494
48295,77363
75986,75984
48295,155312
18230,132706
108619,90704
94749,93277
106983,94105
106983,4653
159162,93282
18230,118667
106998,95435
18230,93195
18230,79259
106983,4786
106983,177029
18230,23122
18230,158575
14225,89613
106983,160140
133630,92305
56945,32430
106983,31897
18230,132457
132519,18960
106998,119418
18230,132418
168366,18329
106983,158482
108619,27121
176190,119494
108619,16599
106998,86227
106983,90705
18230,107021
30618,116303
18230,132416
27925,93312
18230,131702
108619,24066
159162,159449
18230,131701
106983,106928
113010,79269
18230,51455
18230,106998
75986,187099
176190,141702
120748,120168
106998,94105
132519,117318
108619,16617
106983,113176
106983,91108
18230,5874
75986,128328
75986,182832
30531,91093
132347,133752
106983,155407
159162,93283
48295,141702
75986,123912
108619,177296
121506,91418
106983,53693
106998,126229
179543,34747
24674,132986
18230,83837
75986,115419
106983,159956
14809,14794
56945,31897
26012,141702
108619,119420
18230,16865
141453,146599
18230,91398
179543,141702
113010,94869
75986,119405
108619,24040
106998,42540
106983,110095
39725,14748
177370,95729
18230,16864
106998,94113
14225,18931
18230,93304
106983,107022
108619,177153
121506,91522
132593,123799
177153,92175
132593,132701
177153,141702
177153,119494
177153,155312
177153,119409
177153,80660
59334,147297
177153,59146
177153,26448
177153,16858
177153,119446
177153,90913
132593,175001
132593,94109
177153,119420
90813,78069
132593,132706
132593,16642
132593,123812
177153,30866
91381,120168
177153,85450
90813,61898
177153,174318
132593,123802
177153,93149
185822,29003
132593,123745
156471,18230
70122,136432
92072,57270
23295,19292
120211,141702
132593,172240
70122,103659
23028,95442
132593,143903
120211,155312
93670,92175
177153,128328
95741,18525
92072,159851
91766,98117
91766,91398
16734,133752
120211,120168
23028,16190
23295,16704
156471,90703
93670,16617
132593,16870
59334,14873
177153,91116
177153,19292
91381,141702
91381,31343
132593,123712
93670,119494
93670,141702
91381,155312
44030,95038
120211,119494
177153,177160
177153,90560
16734,179738
177153,80824
24200,24040
59334,93208
120211,93659
70122,51839
93670,177153
3263,36751
120211,16617
92292,63404
91381,119426
91381,120727
24200,24195
91381,27121
93670,155312
70122,94038
70122,119494
70122,90796
132593,175006
91381,119494
90396,32502
132593,21008
70122,170949
177153,43225
132593,94108
120211,18944
177153,24066
120211,27049
70122,31926
90396,91174
91381,93686
177153,123912
120211,27121
90396,95258
16734,141702
177153,175167
177153,119405
177153,186578
177153,187115
34960,177296
177153,30914
3263,3318
68395,86759
177153,67846
23295,152840
132593,119494
34960,27525
177153,125377
59334,59245
23028,92181
177153,80763
132593,38561
59334,105125
132593,150232
34960,119494
132427,177029
177153,115518
177153,92948
185822,92268
93670,59146
177153,156518
177153,34205
34960,141702
177153,128329
44030,59420
86551,16078
70122,155312
86551,27463
132593,29031
91381,187080
70122,95455
93670,27121
90396,46832
177153,47620
120211,120614
173616,18900
177153,92692
177153,14869
177153,14867
70122,93438
68395,150013
91766,35923
86551,15380
91381,120614
177153,67271
172359,95442
177153,24040
55125,177029
177153,190957
132593,132702
44030,189561
92292,90532
24200,18891
70122,40556
126840,93878
91381,92187
90396,144979
59334,147149
177153,65381
16734,155312
70122,177125
93670,93659
91381,119452
90813,25107
91381,145255
126840,126841
70122,68426
16734,119494
177153,16702
177153,154712
177153,24195
23028,155312
91766,177291
70122,51862
177153,34504
120211,128328
177153,80717
132593,92563
91381,120176
86551,16032
120211,31343
51309,93747
91381,77785
91766,95271
90813,78068
132593,16869
120211,120799
120211,93679
120211,120827
173616,91358
177153,189821
24200,59066
132593,94114
23028,91455
34960,59213
95741,18516
120211,4822
34960,155312
91381,145023
120211,119405
177153,92752
51309,59187
34960,92671
128839,67271
91766,177288
177153,75922
90813,150305
185822,95445
120211,119426
59334,172744
59334,95272
91381,92188
177153,119449
155069,63889
132593,32892
90396,18923
120211,60457
120211,120514
177153,96398
128839,71333
70122,85237
177153,80778
93670,16702
177153,44301
120211,177044
34960,96398
91381,27049
132593,132420
120211,14576
4992,94841
132593,93323
120211,16702
177153,93512
23028,119494
92072,155272
30640,141702
23028,91458
16734,92171
34960,90704
59334,91502
177153,30697
177153,119383
92072,13535
177153,16704
177153,90843
177153,92384
24200,95271
177153,85725
177153,171925
24200,119494
177153,119396
93670,27049
91888,38812
93670,93692
94321,32622
91381,16868
8508,24040
128839,128819
93670,16858
55125,95271
23028,133053
177153,29198
177153,84933
93670,27098
93670,93679
177153,93670
70467,3299
177153,71333
93670,119420
172359,90643
92292,92290
59334,108880
177153,14885
23028,22917
70122,21391
92072,191915
92072,159854
185822,52385
120211,120228
59334,88889
132593,155312
23028,58738
177153,27525
177153,80774
93670,117134
91381,60370
90396,91298
70122,128636
120211,119452
92072,159714
44030,91979
8508,119494
23028,16221
34960,91096
132593,132709
70122,14875
91381,59186
70122,85958
86377,165679
177153,119380
92072,185818
120211,59186
92072,32430
132593,172239
56371,166175
90396,14857
59334,75922
177153,30933
24200,15712
91766,92504
120211,78004
23028,17850
194540,123799
177153,80776
174983,75155
93670,69444
91766,55890
177153,61078
177153,16815
132593,61999
23028,22913
24200,24221
23028,99403
177153,30731
177153,92874
94913,90691
59334,34815
177153,115349
90813,177033
90813,150302
177153,91119
126840,45747
128839,16656
93670,30914
23028,141702
91381,92184
8508,155312
177153,34513
132593,123746
120211,90913
34960,27049
95741,18510
30640,119494
128839,27543
169194,121628
177153,116612
92292,97540
177153,59066
177153,34204
93670,18944
92292,92305
23028,23019
177153,19295
59334,4900
126840,86577
156471,156398
91381,27084
91381,42911
70122,16840
30640,24040
177153,24630
59334,4325
3263,159694
185822,106417
24200,61078
93670,30866
70122,52486
120211,119420
85772,71358
19827,14857
177153,119436
177153,27491
34960,55685
91888,91893
132593,11298
93670,128328
34960,47620
177153,60372
90396,94025
92072,13487
24200,177014
91799,184815
70122,126938
91766,104950
177153,155146
120211,77785
16734,174318
177153,3892
132593,177029
3263,95245
120211,92438
120211,145094
92292,63546
93670,119409
34960,102831
34960,30032
177153,184215
90813,115498
19827,27528
91766,81759
132593,51453
120211,93692
59334,120168
120211,22971
48831,67271
19048,19044
16734,133909
90813,119494
120211,120176
23295,19294
132593,194420
91381,128328
59334,153901
126840,126828
120211,116576
177153,14844
132593,92802
120211,93685
90813,141702
85772,86742
85772,16627
132593,3935
120211,93686
177153,102589
86377,127284
94913,86863
70122,171228
177153,59340
177153,115615
177153,16617
120211,95283
59334,89613
56371,59194
92072,57225
91766,31897
93670,90913
91381,35464
23028,171945
34960,14842
120211,55685
120211,30866
34960,14843
94913,86037
42007,167879
94913,37522
120211,120727
68395,150047
132427,16414
34960,24066
59334,158180
177153,30767
34960,90913
86551,14814
95741,92268
24200,24203
86377,93238
86227,94229
86227,53718
86227,94869
86227,95271
86227,17887
86227,177289
86227,90562
115704,141702
193631,120856
35039,171932
86227,25837
86227,150155
115704,90913
193631,93700
86227,91108
86227,17976
86227,30389
86227,17886
86227,56173
115704,119494
86227,93428
86227,65760
193631,161503
86227,16100
193631,4818
86227,81759
86227,55913
86227,3336
44301,177153
60586,141702
62797,93612
86227,31897
86227,177288
86227,155312
86227,32038
86227,32322
86227,119494
86227,55890
86227,18329
86227,160148
115704,155312
86227,6051
193631,59370
86227,36175
86227,29749
60586,119494
44301,92175
35039,177017
86227,53693
44301,141702
14738,27478
193631,91329
86227,55889
27903,91832
86227,3340
86227,150143
86227,93291
44301,119494
123725,16621
86227,118181
90662,52385
123725,86192
123725,93745
112785,57169
90662,24726
115704,27525
90662,39465
86227,31864
60586,155312
90662,155312
115704,24195
14738,95260
112785,61086
193631,181450
193631,32564
86227,57270
86227,65753
86227,31902
86227,3351
193631,27513
44301,155312
62797,133170
112785,141702
193631,168520
193631,120438
86227,141299
86227,118175
86227,132457
62797,133908
193631,93679
112785,103076
193631,34643
86227,5926
86227,65747
112785,176349
86227,18338
86227,177029
90662,52296
86227,98117
14738,18909
112785,119494
193631,93649
90662,119494
62797,28344
86227,4756
112785,155312
27903,56682
86227,18230
94290,90453
115704,93409
86227,119418
99403,91458
60586,177153
115704,94055
86227,30381
115704,93659
193631,93655
86227,86021
177626,47561
35039,19336
99403,95442
86227,91398
123725,92538
86227,83293
60586,125377
86227,51257
115704,177296
115704,174318
86227,31817
193631,120867
87811,47620
115704,24066
86227,86192
86227,3859
86227,156644
86227,143578
90662,141702
86227,119396
27903,16846
44301,119409
90662,52082
93673,27084
62797,92117
123073,4891
112785,128328
99403,92181
112785,159714
86227,91919
90662,125142
86227,5874
123073,14857
193631,147297
132601,123745
62797,90532
83675,15741
94233,98379
86227,31292
112785,123912
44301,128328
90662,187099
123725,86504
60586,26448
86227,155407
87811,47561
145128,91893
86227,159964
86227,106983
123073,18923
112785,106417
60586,128328
185217,95271
193631,93698
123073,27528
177626,177033
60586,90913
27903,16690
115704,24040
44301,90913
86227,92504
44301,26448
123725,143864
86227,177291
86227,90703
86227,91285
44301,59146
86227,55994
60583,26448
27903,16538
115704,30866
94290,27528
86227,106940
60586,119420
27903,57032
60586,30866
193631,120776
86227,107020
86227,3356
115704,24053
145128,94521
86227,93514
86227,155498
86227,41461
86227,95270
44301,80660
86227,53689
126587,21667
44301,19292
86227,93288
14738,92948
60586,92175
193631,93043
27903,119494
112785,86934
123725,93748
86227,25239
86227,104950
86227,94672
193631,120860
112785,18558
115704,125377
86227,36172
86227,191915
90662,177001
188347,171934
90662,128328
86227,118934
193631,168519
86227,55990
44301,119446
145128,90643
94233,150973
193631,120154
86227,158482
86227,18127
145128,32502
86227,95595
193631,89613
60586,24066
86227,113176
193631,130020
44301,16858
44301,30866
193631,195023
93324,145019
193631,177680
193631,27121
86227,32222
93673,120168
90662,91825
93673,91381
193631,93704
14738,85906
86227,94673
35039,34696
90662,125090
14738,95434
152090,177017
86227,26038
185217,177267
90662,171945
86227,106998
44301,93149
14738,46055
115704,175167
27903,92808
99403,92189
115704,92382
86227,177290
86227,30382
86227,31808
152090,171932
86227,141702
193631,86742
145128,60092
60586,174318
90662,177389
86227,55877
90662,63927
115704,16875
86227,93304
112785,24630
93673,120727
132601,132882
145128,154950
112785,52385
44301,24066
77498,16599
86227,32071
50406,50402
112785,121628
86227,92740
193631,165290
93673,27121
86227,118667
90662,90613
115704,123912
35039,27541
115704,120614
35039,147297
86227,146887
44301,119420
112785,61087
115704,91116
86227,32003
94233,49346
13549,13487
123725,90691
112785,65403
86227,177287
86227,93745
86227,92343
193631,177017
35039,96715
145128,93138
155407,141702
155407,119494
155407,155312
155407,128328
155407,123912
155407,18230
155407,119396
155407,30866
155407,128319
155407,24630
155407,95271
155407,118181
175167,141702
155407,90703
155407,120168
155407,6051
155407,119405
155407,177153
155407,3351
155407,119422
155407,119418
175167,119494
131447,27049
155407,119380
155407,120614
155407,133752
155407,91116
155407,24195
155407,174318
155407,119420
175167,155312
155407,177029
155407,24066
131447,59213
155407,119426
155407,26448
16190,22917
16190,171945
155407,15741
155407,16100
132604,177029
